,leniency,reachability,performance,level
388,19.0,27.0,5.6937321388027,wwwwwwwwwwwwwwwwwwwwwwww w......................w w......2...............w w......................w w.................w....w w......w........1...1..w ww........w............w w................1....3w w.......w........w.....w w...................w..w w......................w w...2..+..3..2.........w w1.........1.w.........w w......................w w.................2.32.w w......w...............w w..............ww......w w...g..................w w............2.........w w...................w..w w....2....2...A........w w........1.2...........w w.........2..w.........w wwwwwwwwwwwwwwwwwwwwwwww
389,19.0,29.0,5.7430031878094825,wwwwwwwwwwwwwwwwwwwwwwww w......................w w......2...............w w......................w w.................w...2w w......w........1...1..w ww........w............w w.....................3w w.......w........w.....w w......................w w......................w w...2..+..3..2.........w w1..........1w.........w w......................w w..............w..2.32.w w......w...............w w..............ww......w w...............ww.w...w w...g..................w w............2.........w w...................w..w w......1..2...A........w w........1..2..........w w.........2..w.........w wwwwwwwwwwwwwwwwwwwwwwww
390,19.0,36.0,5.902633333401366,wwwwwwwwwwwwwwwwwwww w..................w w............2....ww w.2..w.............w w.........13w...1..w w..................w w..................w w...........w......w w..................w w...w.1...+.w......w w........1......3..w w..................w w..2...............w w.....2.......w....w w...........33..w..w w..................w w..................w w.w.............3..w w..................w w..1A....w.........w w..2...............w w..wg.............3w w...........1...w..w w.....w...3.......1w wwwwwwwwwwwwwwwwwwww
391,19.0,37.0,5.924255797414532,wwwwwwwwwwwwwwwwwwwwwwwwww w.3...........3.......3..w w..............w.........w w2.......................w w........................w w.......3....w...........w w........................w w......w2..1w............w w..........2........1....w w........1.w.............w w...........w............w w...................1....w w.........+..............w w...........2.....2......w w........................w w...w........w...........w w.....w..................w w..........2..w..w.....3.w w........................w w.3.....1.....1..........w w...g.......w..........A.w w.........w........2.....w wwwwwwwwwwwwwwwwwwwwwwwwww
392,20.0,29.0,5.75890177387728,wwwwwwwwwwwwwwwwwwwwwww w.....................w w......2..............w w.....................w w................w...2w w2.....w.......1...1..w ww........w...........w w....................3w w.......w.......w.....w w.....................w w...2..+..3..2........w w1..........1w........w w.....................w w................2.32.w w......w..............w w..............w......w w......w.......ww.w...w w...g.................w w............2........w w..................w..w w......1..2...A.......w w....w...1..2..w......w w.........2..w......w.w wwwwwwwwwwwwwwwwwwwwwww
393,20.0,37.0,5.937536205082426,wwwwwwwwwwwwwwwwwwwwwwww w.3..........3.........w w.............w........w w2......2..............w w......................w w......3...............w w......................w w.....w2..1w...........w w.........2.......1....w w.......1.w............w w..........w...........w w.................1....w w......................w w........+.............w w......w.......2.......w w..........2...........w w......................w w...w..................w w....w.................w w.........2..w......23.w w......................w w.3....1.....1.........w w...g......w.........A.w w........w.......2.....w wwwwwwwwwwwwwwwwwwwwwwww
394,20.0,38.0,5.955837369464831,wwwwwwwwwwwwwwwwwwwwwwwww w.3...........3.........w w..............w........w w2.......2..............w w.......................w w.......................w w.......3...............w w.......................w w......w2..1w...........w w..........2.......1....w w........1.w............w w...........w...........w w..................1....w w.......................w w.........+.............w w.......w.......2.......w w...........2...........w w.......................w w...w...................w w.....w.................w w..........2..w......23.w w.......................w w.3.....1.....1.........w w...g.......w.........A.w w.........w.......2.....w wwwwwwwwwwwwwwwwwwwwwwwww
395,21.0,31.0,5.820082930352362,wwwwwwwwwwwwwwwwwwwwwww w............w....3...w w.....................w w..........1..........w w..w...w........2w1...w w...............+...2.w w.....................w w2....................w w3.........3..........w w....w................w w.....................w w...................2.w w..3..................w w3....w...............w w........w.........g..w w.........2..1..w...1.w w..1..........w2...w..w w.........3...2.......w w.................3...w w............A..w.....w w...............w.....w w..........w.3..1..w..w wwwwwwwwwwwwwwwwwwwwwww
396,22.0,35.0,5.918893854273146,wwwwwwwwwwwwwwwwwwwwwwww w.3..........3.........w w.............w........w w2......2..............w w......................w w...........2..........w w......3...............w w......................w w.....w2..1w...........w w.........2.......1....w w.......1.w......w.....w w..........w...........w w.................1....w w......................w w......w.+.............w w......w.......2.......w w..........2...........w w......................w w....w.................w w.........2..w......23.w w............2.........w w.3....1.....1.........w w...g......w.........A.w w........w.......2.....w wwwwwwwwwwwwwwwwwwwwwwww
397,23.0,33.0,5.8916442118257715,wwwwwwwwwwwwwwwwwwwwwwww w.............w....3...w w......................w w...........1.....1....w w..w.............2.1...w w................+...2.w w......................w w2.....................w w3..........3..........w w.....w................w w.....1................w w......................w w....................2.w w..3...................w w3.....w...............w w.........w.........g..w w..........2..1..w...1.w w..1...........w2...w..w w..........3...2.......w w..................3...w w.............A..w.....w w................w.....w w...........w.3..1..w..w wwwwwwwwwwwwwwwwwwwwwwww
398,24.0,30.0,5.846438775057725,wwwwwwwwwwwwwwwwwwwwwwwww w.......................w w.......2...............w w...w.3.................w w.......................w w..................w...2w w2......w........1...1..w ww.........w............w w......................3w w........w........w.....w w.......................w w...2...+..3..2.........w w1...........1w.........w w......2................w w..................2.32.w w.......w...............w w...............ww......w w......1w........ww.w...w w...g...................w w.............2.........w w....................w..w w......21..2...A........w w.........1..2...w......w w..........2..w.........w wwwwwwwwwwwwwwwwwwwwwwwww
